rowid,variable,value,x,y
pdk2b,s4d.mecpW5,1.5345403313105546,5,1776
ft1,s4d.mecpW5,-0.6426421360708474,5,1242
nip7,s4d.mecpW5,-0.5747259688750668,5,1027
vps25,s4d.mecpW5,0.5115674630460333,5,824
plcd1a,s4d.mecpW5,0.2302713350321678,5,370
tmem107,s4d.mecpW5,1.6138515761422334,5,1414
rbp3,s4d.mecpW5,1.15213248641972,5,1697
slc22a13b,s4d.mecpW5,-0.1157521715725317,5,912
zgc.113274,s4d.mecpW5,0.6637874859311936,5,NA
chchd2,s4d.mecpW5,0.7567845529014531,5,635
tmem37,s4d.mecpW5,0.1001186137083042,5,1271
golt1bb,s4d.mecpW5,-0.37657276476222035,5,553
si.ch211.285f17.1,s4d.mecpW5,0.7893458641636136,5,NA
glmp,s4d.mecpW5,0.8904297498106538,5,2092
si.ch211.160o17.6,s4d.mecpW5,0.803392577994716,5,NA
fktn,s4d.mecpW5,0.7682579750853685,5,2304
mlxip,s4d.mecpW5,-0.3489013760904117,5,118
tead1b,s4d.mecpW5,0.5016471494102777,5,1860
coq2,s4d.mecpW5,0.3997195933759834,5,270
NA..1,s4d.mecpW5,0.9536442567414951,5,NA
mlec,s4d.mecpW5,-0.5294410081503524,5,250
ptprsa,s4d.mecpW5,0.8108374508557983,5,1918
sdc4,s4d.mecpW5,0.06555883756983855,5,884
sdr42e2,s4d.mecpW5,1.7395971161445485,5,1597
camsap2b,s4d.mecpW5,0.608156264808419,5,1814
zufsp,s4d.mecpW5,0.8486997057640302,5,333
ogg1,s4d.mecpW5,0.223606797749979,5,2294
ncapg2,s4d.mecpW5,1.572261546654969,5,1489
aimp1a,s4d.mecpW5,0.23389540805338194,5,637
lrrn1,s4d.mecpW5,0.4840473379836204,5,1926
acyp1,s4d.mecpW5,1.6627105419766723,5,412
ablim1a,s4d.mecpW5,1.5021951550151424,5,1995
fam160b1,s4d.mecpW5,0.4559890696417779,5,1966
uacab,s4d.mecpW5,1.116829273685046,5,2147
alkbh8,s4d.mecpW5,-0.8819597542194592,5,531
wdr62,s4d.mecpW5,1.705915527623713,5,2010
rabgap1l2,s4d.mecpW5,2.2276798643554754,5,1524
apoda.2,s4d.mecpW5,0.0944377659540519,5,1308
slc12a9,s4d.mecpW5,-0.26990033763074467,5,854
syn1,s4d.mecpW5,1.3320637107727653,5,359
plxna2,s4d.mecpW5,0.863015705794444,5,1978
fibcd1,s4d.mecpW5,0.8380465892917563,5,2166
mtfr2,s4d.mecpW5,0.2192343727181867,5,1850
si.dkey.57k2.7,s4d.mecpW5,1.5866053546604284,5,NA
map1b,s4d.mecpW5,0.7744539137289103,5,1894
tbl1x,s4d.mecpW5,0.15831814710837236,5,192
tnfrsf9a,s4d.mecpW5,-0.5623411321113161,5,517
adam22,s4d.mecpW5,0.9386048972208003,5,2188
mut,s4d.mecpW5,0.5621650985617276,5,1967
tasp1,s4d.mecpW5,0.4126432680255534,5,44
prkaa1,s4d.mecpW5,0.2511374688962486,5,850
zgc.158659,s4d.mecpW5,0.4962830048590757,5,NA
lct,s4d.mecpW5,-0.30491390252315353,5,749
nsd1b,s4d.mecpW5,1.165148564845706,5,1902
tsfm,s4d.mecpW5,-0.0712553150554956,5,1099
dlgap4a,s4d.mecpW5,2.1239297084937445,5,1764
trim62.1,s4d.mecpW5,0.15574138996914808,5,2267
anln,s4d.mecpW5,0.8389675510593505,5,1859
baiap2l2b,s4d.mecpW5,-0.10280446399416962,5,945
polg,s4d.mecpW5,2.878447553861496,5,2143
btr04,s4d.mecpW5,2.19509862956787,5,1579
srpra,s4d.mecpW5,-0.329344493929921,5,848
senp7b,s4d.mecpW5,1.6669291860771231,5,1999
zfp64,s4d.mecpW5,0.5277580022274971,5,1843
ago2,s4d.mecpW5,1.1664441741814362,5,1823
lss,s4d.mecpW5,-0.5340079847623511,5,752
gmpr2,s4d.mecpW5,0.4332978275806386,5,838
wwp2,s4d.mecpW5,0.3148740316969626,5,206
chst6,s4d.mecpW5,0.20276446693293956,5,355
slx4,s4d.mecpW5,1.659241565543429,5,2389
phf14,s4d.mecpW5,0.8135702121884544,5,1971
ncaph,s4d.mecpW5,1.4611778523740246,5,1870
wu.fj05g07,s4d.mecpW5,0.0073860125059167754,5,NA
kdm4c,s4d.mecpW5,1.2140893798225656,5,1922
stim1b,s4d.mecpW5,0.22688490501591746,5,1333
aifm4,s4d.mecpW5,-0.0193794598003857,5,871
si.dkey.19b23.13,s4d.mecpW5,1.4016526005190975,5,NA
lman2,s4d.mecpW5,0.4371565040815208,5,822
zgc.153968,s4d.mecpW5,1.0429741907826644,5,NA
myo18ab,s4d.mecpW5,0.8418034985974563,5,1982
ddx10,s4d.mecpW5,0.17761308320811614,5,1069
usp32,s4d.mecpW5,1.0166286441220007,5,1985
amotl2b,s4d.mecpW5,-0.18120153837745875,5,880
fsd1,s4d.mecpW5,1.0693613029095632,5,2037
kif1ab,s4d.mecpW5,0.7142772547483769,5,2189
arhgap45b,s4d.mecpW5,0.8202133285013384,5,1683
kif14,s4d.mecpW5,1.5123213273032639,5,1867
arap1a,s4d.mecpW5,-0.19088141531901148,5,492
mtus2a,s4d.mecpW5,1.0073524201915933,5,2191
scn3b,s4d.mecpW5,0.6077918547622349,5,1941
slc35a4,s4d.mecpW5,-0.4348171514012404,5,387
ndst1a,s4d.mecpW5,0.10266645099721905,5,369
rnf115,s4d.mecpW5,0.44840106756920567,5,375
cplx3a,s4d.mecpW5,1.9897590178099462,5,1749
golga3,s4d.mecpW5,0.10168963510552664,5,239
atp9b,s4d.mecpW5,0.6601787101893936,5,2183
dhx37,s4d.mecpW5,-0.023063120119279946,5,671
kcnj12b,s4d.mecpW5,1.190115915425505,5,1793
oxnad1,s4d.mecpW5,0.8880253764892182,5,656
btbd10a,s4d.mecpW5,0.9298973578734411,5,1924
nsd3,s4d.mecpW5,1.532037575529017,5,1898
irg1l,s4d.mecpW5,-0.9023325555822344,5,520
slc6a15,s4d.mecpW5,0.3012696256775805,5,2198
furina,s4d.mecpW5,0.22615143816979466,5,877
dagla,s4d.mecpW5,1.0395597743885656,5,1430
sdhaf2,s4d.mecpW5,1.0392952510634441,5,636
apc2,s4d.mecpW5,0.5520738119320564,5,1895
abcg5,s4d.mecpW5,1.5375300703047554,5,1724
manf,s4d.mecpW5,-0.29662331155026495,5,136
agpat5,s4d.mecpW5,-0.0922242459272815,5,251
mrpl9,s4d.mecpW5,0.40430132587146345,5,1063
r3hdm4,s4d.mecpW5,0.1630929840725177,5,408
ssuh2rs1,s4d.mecpW5,0.17693425023536866,5,396
sgsm2,s4d.mecpW5,2.056230233934042,5,1904
tjp2a,s4d.mecpW5,0.7981197362682306,5,1975
plbd1,s4d.mecpW5,-0.41834032355048373,5,274
fam162a,s4d.mecpW5,0.5505785570003803,5,308
lrrc73,s4d.mecpW5,1.6192267056206282,5,1759
trpm4b.2,s4d.mecpW5,0.3894389862809612,5,366
srebf2,s4d.mecpW5,0.8361614475902251,5,450
slc25a15a,s4d.mecpW5,0.3898625024994473,5,1125
rlf,s4d.mecpW5,0.5048295878737912,5,1987
map2k4a,s4d.mecpW5,0.5682615208468987,5,2041
gfm1,s4d.mecpW5,0.20110856441998007,5,1048
ddx21,s4d.mecpW5,0.6061824708153721,5,1945
VIT,s4d.mecpW5,0.03447697270076342,5,262
mat2al,s4d.mecpW5,0.05365982081065502,5,769
usp8,s4d.mecpW5,0.30215214068113033,5,593
mt.atp8,s4d.mecpW5,-0.41121384576272396,5,NA
ccdc15,s4d.mecpW5,0.32915530437956997,5,433
puraa,s4d.mecpW5,-0.028205430824576265,5,419
tank,s4d.mecpW5,1.2448503587623736,5,2157
nmrk2,s4d.mecpW5,-0.054971187530677125,5,682
sstr1b,s4d.mecpW5,-0.3338327834800155,5,1258
slc6a5,s4d.mecpW5,-0.17476636499264384,5,115
gas1b,s4d.mecpW5,1.4940179705028054,5,1917
f11r.2,s4d.mecpW5,0.034859418799259655,5,467
CFAP77,s4d.mecpW5,-1.3186653182197157,5,1179
malt3,s4d.mecpW5,-0.42998099203761914,5,513
trib2,s4d.mecpW5,0.8486364225750587,5,113
b3gnt2l,s4d.mecpW5,0.12436806532535816,5,190
zmp.0000000729,s4d.mecpW5,1.4155808688328941,5,NA
rwdd,s4d.mecpW5,0.27383017912643354,5,131
vamp5,s4d.mecpW5,-0.6019521943086761,5,306
nfkbie,s4d.mecpW5,-0.5939461067849182,5,286
ralgps1,s4d.mecpW5,0.5592544366241345,5,2032
slc6a18,s4d.mecpW5,1.5352272789770443,5,2274
ptgesl,s4d.mecpW5,0.18220822466367328,5,845
si.ch211.195h23.3,s4d.mecpW5,-0.6020711380443164,5,NA
rab8b,s4d.mecpW5,-0.04021372505822644,5,905
masp1,s4d.mecpW5,0.6901510993578897,5,2277
eif2ak2,s4d.mecpW5,0.9288302405424018,5,2156
rxfp2l,s4d.mecpW5,-0.6672017246313403,5,929
spry4,s4d.mecpW5,0.15947558542466897,5,376
cox5b2,s4d.mecpW5,1.8395537082219848,5,2259
si.ch211.244o22.2,s4d.mecpW5,1.4865732509968048,5,NA
rnf183,s4d.mecpW5,0.45662123445400327,5,122
gbp4,s4d.mecpW5,0.332796734706009,5,1228
tspan13a,s4d.mecpW5,-1.3088304489389666,5,760
mettl5,s4d.mecpW5,0.1590785794736841,5,390
map2k2b,s4d.mecpW5,-0.11314184895746829,5,275
si.ch211.137a8.2,s4d.mecpW5,0.9277390586885463,5,NA
si.ch211.219a15.4,s4d.mecpW5,-0.8559968042816782,5,NA
zgc.153372,s4d.mecpW5,-0.4239033138246128,5,NA
glo1,s4d.mecpW5,1.289928873446297,5,1881
elnb,s4d.mecpW5,0.8197548513158855,5,2340
aldh9a1a.1,s4d.mecpW5,1.2244112813009669,5,1909
dbn1,s4d.mecpW5,0.8825284847693824,5,2105
mstnb,s4d.mecpW5,0.11061278850910017,5,1845
ppp1r15a,s4d.mecpW5,0.25157582933572203,5,351
pdia5,s4d.mecpW5,0.07243225940323081,5,852
uacaa,s4d.mecpW5,2.0437658055525354,5,2077
erich3,s4d.mecpW5,0.09666572451020045,5,2133
matn3b,s4d.mecpW5,-0.26805162107114383,5,1156
wdr35,s4d.mecpW5,-0.17917767069413779,5,954
ahsg2,s4d.mecpW5,0.34571116348060443,5,1329
efr3bb,s4d.mecpW5,1.449308595815047,5,1409
mus81,s4d.mecpW5,1.2280931374197328,5,1561
si.dkey.242g16.2,s4d.mecpW5,0.9189238299941203,5,NA
si.ch211.125e6.5,s4d.mecpW5,-0.4092093546048771,5,NA
mtg1,s4d.mecpW5,-0.3161759987461804,5,160
cox7a1,s4d.mecpW5,1.8753116982403566,5,1661
zgc.153981,s4d.mecpW5,0.8819909881081747,5,NA
muc13a,s4d.mecpW5,-0.5572394231396568,5,496
atf7ip,s4d.mecpW5,1.7054086338518608,5,1734
col7a1l,s4d.mecpW5,0.6861419343156346,5,1883
prmt6,s4d.mecpW5,0.12084328013898678,5,1054
cdc34a,s4d.mecpW5,0.37455502955499853,5,399
znf1124,s4d.mecpW5,1.4011970237990314,5,2300
si.ch211.198k9.6,s4d.mecpW5,1.1664514723416892,5,NA
si.ch211.117n7.7,s4d.mecpW5,-0.5476705999829407,5,NA
acod1,s4d.mecpW5,-0.016503878432837498,5,1373
sphk2,s4d.mecpW5,-0.5464636801140553,5,71
ska3,s4d.mecpW5,0.8688147546146477,5,1505
CABZ01053976.1,s4d.mecpW5,2.22342083368589,5,1586
itga6b,s4d.mecpW5,1.1614186952447598,5,1523
cd28l,s4d.mecpW5,1.3181995759939662,5,2367
arid6,s4d.mecpW5,0.1202800737880736,5,709
tmem41aa,s4d.mecpW5,0.7216284687255204,5,186
zgc.153920,s4d.mecpW5,-0.810677494535927,5,NA
arfip1,s4d.mecpW5,0.012726836091725122,5,172
si.ch211.262i1.5,s4d.mecpW5,1.7824255039245476,5,NA
selenos,s4d.mecpW5,0.23821433195534095,5,12
ncapg,s4d.mecpW5,1.0519778922688203,5,1484
rpp25l,s4d.mecpW5,-0.3647085341465953,5,625
polh,s4d.mecpW5,1.0498623115767782,5,2239
knl1,s4d.mecpW5,1.1313997996801641,5,1623
BX942819.1,s4d.mecpW5,1.021397381603779,5,475
hoxc1a,s4d.mecpW5,1.4584537975493077,5,1890
rhov,s4d.mecpW5,-0.07893361291291151,5,548
arf5,s4d.mecpW5,0.44643660127106444,5,178
agr2,s4d.mecpW5,0.9504632036363719,5,293
cenps,s4d.mecpW5,1.0530298141282803,5,1535
si.dkey.183j2.10,s4d.mecpW5,0.8119806536103555,5,NA
nap1l4a,s4d.mecpW5,0.34553585810741727,5,1066
atad5a,s4d.mecpW5,0.8529300830932905,5,1833
ggact.1,s4d.mecpW5,-0.2515245486928829,5,1384
prkcdb,s4d.mecpW5,-0.05766220074095498,5,1107
si.ch211.69g19.2,s4d.mecpW5,1.3496920751776906,5,NA
prss60.3,s4d.mecpW5,0.13333422038951429,5,694
tmem45a,s4d.mecpW5,0.36512860824456517,5,615
sft2d2a,s4d.mecpW5,1.3018559105185805,5,108
ccr11.1,s4d.mecpW5,-1.3229526146240351,5,6
pmvk,s4d.mecpW5,0.6043086004260183,5,613
pex6,s4d.mecpW5,0.9078377515206049,5,2066
si.ch211.288g17.3,s4d.mecpW5,0.9019251364405855,5,NA
furinb,s4d.mecpW5,2.7094542939486774,5,1740
kif20ba,s4d.mecpW5,0.9339390749629888,5,1862
s100u,s4d.mecpW5,0.13221000192391147,5,65
ccn6,s4d.mecpW5,1.047719458999508,5,1527
hps5,s4d.mecpW5,2.4554332076340337,5,2387
slc35b4,s4d.mecpW5,-0.015707403117654548,5,66
si.dkey.222p3.1,s4d.mecpW5,-0.1916332940225373,5,NA
si.dkey.208m12.2,s4d.mecpW5,1.0382545234106182,5,NA
mgst2,s4d.mecpW5,1.1551632103892189,5,290
aftphb,s4d.mecpW5,0.4599284695605847,5,2118
micos13,s4d.mecpW5,-0.004614360273718946,5,823
oaz1a,s4d.mecpW5,-0.46838138813008057,5,371
aox5,s4d.mecpW5,0.11792498522875201,5,1130
fbxo45,s4d.mecpW5,1.093247096754812,5,2106
fhl1a,s4d.mecpW5,-0.2155348521963025,5,1104
mgat5,s4d.mecpW5,-0.14796952845111105,5,409
ecm2,s4d.mecpW5,1.7163548793822745,5,2000
BX511034.1,s4d.mecpW5,-0.6263792211122996,5,1299
zgc.171490,s4d.mecpW5,-0.813340214461877,5,NA
si.dkey.19a16.7,s4d.mecpW5,-0.8202875489546779,5,NA
rrp8,s4d.mecpW5,-0.07117001360546042,5,1110
si.rp71.36a1.3,s4d.mecpW5,-0.8474345727370656,5,NA
smyd5,s4d.mecpW5,0.1045751322091383,5,1020
tma7,s4d.mecpW5,0.5415474038728545,5,156
ndc80,s4d.mecpW5,0.8868711983222981,5,1554
ankha,s4d.mecpW5,1.0648719428372173,5,2278
glod5,s4d.mecpW5,0.3612298743745346,5,294
thbs2b,s4d.mecpW5,-0.13158519467027513,5,389
RASGRF1,s4d.mecpW5,1.236001451244604,5,2223
hdac7b,s4d.mecpW5,0.8846111305211023,5,1676
si.ch1073.165f9.2,s4d.mecpW5,1.9081686899227615,5,NA
secisbp2,s4d.mecpW5,0.8610353723655536,5,1958
CABZ01046997.1,s4d.mecpW5,1.6510038063768089,5,1664
colgalt1,s4d.mecpW5,-0.054429289836009,5,269
pctp,s4d.mecpW5,0.5250934172395055,5,1434
frmpd2,s4d.mecpW5,0.6183459646125532,5,2265
ttc39a,s4d.mecpW5,-0.25735101915400427,5,830
si.ch211.226h7.5,s4d.mecpW5,-0.7073422130414343,5,NA
zgc.172253,s4d.mecpW5,0.16799663733780476,5,NA
zgc.110286,s4d.mecpW5,2.067607312813533,5,NA
rap1gap2b,s4d.mecpW5,-0.3205010984552936,5,2295
gramd1bb,s4d.mecpW5,0.7679557370952435,5,2035
si.ch73.12o23.1,s4d.mecpW5,0.6474898514941587,5,NA
znf1015,s4d.mecpW5,1.3337616452092091,5,1714
lrrc75ba,s4d.mecpW5,1.1382806278693693,5,2204
si.ch211.194m7.3,s4d.mecpW5,0.8375344176125142,5,NA
junba,s4d.mecpW5,0.03771215700371097,5,965
knstrn,s4d.mecpW5,1.7732742100113559,5,2072
tmem176l.4,s4d.mecpW5,-0.6393092644333019,5,1035
sh3yl1,s4d.mecpW5,-0.29624485571953213,5,881
brip1,s4d.mecpW5,0.868658877802357,5,1851
mnd1,s4d.mecpW5,1.2371338548784139,5,1542
rmdn1,s4d.mecpW5,1.5516858683143833,5,1654
znf1007,s4d.mecpW5,0.9749093930624801,5,1885
si.ch211.240l19.8,s4d.mecpW5,0.1484938979077797,5,NA
slc47a3,s4d.mecpW5,0.056238310593815274,5,697
G3BP2,s4d.mecpW5,0.21206840339180857,5,594
rin2,s4d.mecpW5,0.21368147103451285,5,1138
si.ch211.240l19.6,s4d.mecpW5,0.13342681904965653,5,NA
pidd1,s4d.mecpW5,-0.9816057868414884,5,344
si.ch211.233m11.1,s4d.mecpW5,1.4461808694060634,5,NA
mlsl,s4d.mecpW5,0.01925362923362153,5,2324
rab5if,s4d.mecpW5,0.7769995411614591,5,575
necab3,s4d.mecpW5,0.11171681425531493,5,2025
dbf4,s4d.mecpW5,0.63757583623817915,5,1821
tbrg4,s4d.mecpW5,-0.14824118044119938,5,1077
smim7,s4d.mecpW5,-0.5638014534663313,5,148
si.ch1073.291c23.2,s4d.mecpW5,1.0592931823833325,5,NA
nol4la,s4d.mecpW5,0.3855846419887058,5,2116
bub1bb,s4d.mecpW5,0.7149607927349013,5,1877
zgc.162698,s4d.mecpW5,0.020969365112044166,5,NA
pask,s4d.mecpW5,0.8115184468150076,5,1437
sqstm1,s4d.mecpW5,1.5099050502160292,5,2268
apobb.2,s4d.mecpW5,-0.30092230902455247,5,1320
myzap,s4d.mecpW5,1.9749180311158365,5,2069
fgfr1bl,s4d.mecpW5,-0.5974415588030105,5,970
gabra6a,s4d.mecpW5,1.2132661417895363,5,1704
aipl1,s4d.mecpW5,0.673822276485884,5,2130
hbegfa,s4d.mecpW5,0.052166125848872445,5,627
meltf,s4d.mecpW5,0.10268883999235513,5,2309
mylk5,s4d.mecpW5,0.6570440828799604,5,349
lpcat3,s4d.mecpW5,-0.5058871449318183,5,61
si.dkey.100n19.2,s4d.mecpW5,2.129788912438779,5,NA
si.ch211.223a10.1,s4d.mecpW5,0.624627306399493,5,NA
wdr11,s4d.mecpW5,0.9458089342126961,5,2226
pik3cb,s4d.mecpW5,-0.0023776453016675233,5,898
timp2b,s4d.mecpW5,-0.15882219526925073,5,977
ankrd1a,s4d.mecpW5,-0.5221910395602903,5,1074
tulp1a,s4d.mecpW5,1.1995349460451936,5,2138
tmem129,s4d.mecpW5,-0.09419118271338797,5,330
espl1,s4d.mecpW5,0.364926258076682,5,1441
pttg1,s4d.mecpW5,2.3982797605900497,5,1520
psmb5,s4d.mecpW5,0.5822488175644396,5,836
hdc,s4d.mecpW5,0.5144794668470896,5,556
si.ch211.26b3.4,s4d.mecpW5,1.1178725864120034,5,NA
si.ch211.120k19.1,s4d.mecpW5,-1.046668096135844,5,NA
ide,s4d.mecpW5,0.2876116735322653,5,834
birc5a,s4d.mecpW5,1.4567300640840568,5,1541
rpz5,s4d.mecpW5,0.2492101447782583,5,685
cep152,s4d.mecpW5,2.0592498627489753,5,1889
dnph1,s4d.mecpW5,0.8381539152822345,5,1419
NCKAP1L,s4d.mecpW5,0.4181260242387093,5,1808
myo18aa,s4d.mecpW5,0.9286691822096771,5,1829
gig2e,s4d.mecpW5,0.08513340551458456,5,1375
sccpdha.1,s4d.mecpW5,-1.7644218632008597,5,20
hmgxb4a,s4d.mecpW5,-0.241735087177231,5,1252
nol7,s4d.mecpW5,-0.03790076694886381,5,1072
slc12a5a,s4d.mecpW5,0.637022919826428,5,2112
dlec1,s4d.mecpW5,0.3371898402902988,5,1210
lyve1a,s4d.mecpW5,-0.2810411068407623,5,1024
pigt,s4d.mecpW5,1.239070052725331,5,2255
pgs1,s4d.mecpW5,0.446367740509536,5,1613
si.ch211.39k3.2,s4d.mecpW5,0.9495761766463169,5,NA
hivep3a,s4d.mecpW5,0.6108195636746498,5,1897
csrnp2,s4d.mecpW5,0.42773953797533426,5,2182
si.dkey.258f14.3,s4d.mecpW5,-0.24463230085417265,5,NA
zgc.172075,s4d.mecpW5,-0.686867743016842,5,NA
lca5,s4d.mecpW5,0.9894658068721961,5,2082
pcsk1nl,s4d.mecpW5,0.22523181545002732,5,402
ptcd1,s4d.mecpW5,-0.20967142942983674,5,1090
fthl28,s4d.mecpW5,0.05558646244649901,5,621
kif2c,s4d.mecpW5,0.8883201748733821,5,1494
atp10b,s4d.mecpW5,-0.12133703213383491,5,926
zgc.195170,s4d.mecpW5,3.5467299687364884,5,NA
zgc.172131,s4d.mecpW5,-1.320203103770127,5,NA
calr,s4d.mecpW5,-0.18271240771452602,5,394
pdp1,s4d.mecpW5,0.3530269205906998,5,2026
myot,s4d.mecpW5,-0.3318606406040282,5,1250
si.ch211.240l19.7,s4d.mecpW5,0.4404172389627134,5,NA
col28a2a,s4d.mecpW5,-0.5152497622189531,5,722
dusp12,s4d.mecpW5,0.18638072433528408,5,603
rpl37,s4d.mecpW5,0.3162421107733351,5,157
mctp1a,s4d.mecpW5,1.2753549932395603,5,2211
ggcta,s4d.mecpW5,0.016455413457552786,5,620
espn,s4d.mecpW5,-0.24274929312206836,5,453
btbd6a,s4d.mecpW5,0.00824090061760796,5,346
serpinf2a,s4d.mecpW5,0.4733054978853298,5,1324
acp1,s4d.mecpW5,0.2305445687473852,5,664
gar1,s4d.mecpW5,-0.14160622245761734,5,1067
si.ch211.14a17.10,s4d.mecpW5,1.512534631850863,5,NA
atad2,s4d.mecpW5,0.9731445005885363,5,1491
man1b1b,s4d.mecpW5,0.19539930360237595,5,939
dspb,s4d.mecpW5,1.064117783523659,5,2163
zfand4,s4d.mecpW5,0.9837654699080756,5,1980
ddhd2,s4d.mecpW5,2.783131177660373,5,1745
LRRC75A,s4d.mecpW5,1.6819773456314622,5,1477
ftr86,s4d.mecpW5,-0.9277186398972579,5,1139
plin6,s4d.mecpW5,-0.7667477510586943,5,1028
TCIM,s4d.mecpW5,-0.05892795825818948,5,711
tmem79b,s4d.mecpW5,0.6145443482784257,5,326
eme1,s4d.mecpW5,1.5627069135033198,5,1503
lacc1,s4d.mecpW5,-0.6434755624693115,5,508
wdfy4,s4d.mecpW5,0.7812162902588838,5,1788
fam131a,s4d.mecpW5,0.39352926697993085,5,2205
bub1,s4d.mecpW5,1.4875138517887478,5,1692
ptprnb,s4d.mecpW5,-0.22651349445812166,5,2199
si.ch211.11p18.6,s4d.mecpW5,-0.5767385239542434,5,NA
si.ch73.280o22.2,s4d.mecpW5,0.9447484266329345,5,NA
fastk,s4d.mecpW5,0.009951242615502847,5,1134
blm,s4d.mecpW5,1.2655810891010901,5,1839
bcl10,s4d.mecpW5,-0.5727416875595432,5,889
si.ch211.157p22.10,s4d.mecpW5,1.9181951164056739,5,NA
si.ch211.153b23.4,s4d.mecpW5,-0.8082525440386381,5,NA
zgc.153116,s4d.mecpW5,1.462825425799003,5,NA
or112.1,s4d.mecpW5,0.7692955566983475,5,NA
ypel2a,s4d.mecpW5,0.8930307844493842,5,1733
si.rp71.36a1.5,s4d.mecpW5,1.2644289176560612,5,NA
alkbh6,s4d.mecpW5,0.11634677689608287,5,1115
lmod1b,s4d.mecpW5,0.6849160705069647,5,235
wdr43,s4d.mecpW5,-0.12968299215824627,5,1078
cutc,s4d.mecpW5,-0.4232014218638921,5,601
ptrh2,s4d.mecpW5,1.1051144921275966,5,291
fthl30,s4d.mecpW5,0.05495305197738709,5,622
tfr1b,s4d.mecpW5,0.19274770133768557,5,1849
tlcd2,s4d.mecpW5,-0.2916837617224601,5,59
psip1b,s4d.mecpW5,1.0659003649173429,5,2113
si.dkey.184p18.2,s4d.mecpW5,-0.3844623454621388,5,NA
zmp.0000001175,s4d.mecpW5,-0.5317958295946298,5,NA
si.dkey.76k16.6,s4d.mecpW5,0.918306597778014,5,NA
babam1,s4d.mecpW5,0.4397387635637867,5,213
f2rl1.2,s4d.mecpW5,0.9782582002321533,5,657
tmprss13b,s4d.mecpW5,2.188539738417733,5,1518
pdgfc,s4d.mecpW5,-0.19355553592362815,5,1044
arsj,s4d.mecpW5,-0.14988035300920924,5,790
dus2,s4d.mecpW5,0.32995309581243454,5,1111
elfn2a,s4d.mecpW5,0.23945657130528783,5,2234
arfgef3,s4d.mecpW5,-0.6734229120452857,5,437
zgc.110239,s4d.mecpW5,1.0730785471308601,5,NA
si.dkey.105i14.1,s4d.mecpW5,-0.9113104224605257,5,NA
iqsec2b,s4d.mecpW5,0.6958492166180823,5,382
malt1,s4d.mecpW5,-0.38875682440630865,5,557
otud4,s4d.mecpW5,1.4240986107094602,5,2011
si.dkey.6i22.5,s4d.mecpW5,1.3201086949078389,5,NA
znrf2a,s4d.mecpW5,0.3542571336041483,5,937
slc2a5,s4d.mecpW5,1.5126856361377805,5,2246
elf3,s4d.mecpW5,-0.4284017795813616,5,506
zcchc24,s4d.mecpW5,0.002962879206164568,5,56
elk1,s4d.mecpW5,1.0669569412875493,5,2221
rrm2,s4d.mecpW5,0.8760668020636282,5,1511
dph2,s4d.mecpW5,0.6538381459032978,5,129
zgc.172065,s4d.mecpW5,-0.7746495417640549,5,NA
wdr47a,s4d.mecpW5,0.26296759767263417,5,2222
si.dkeyp.100h4.1,s4d.mecpW5,0.2829261135163576,5,NA
cacna2d2b,s4d.mecpW5,0.5616051965401432,5,2047
CU984600.1,s4d.mecpW5,-0.5150555973695988,5,89
cdh12a,s4d.mecpW5,0.16753367094831084,5,2167
nphp3,s4d.mecpW5,1.3048795128434492,5,1824
zgc.173575,s4d.mecpW5,0.7286042746188989,5,NA
fam83b,s4d.mecpW5,1.4339758553076365,5,1435
spc25,s4d.mecpW5,1.1511016663177067,5,1513
fap,s4d.mecpW5,0.9649128424828896,5,832
nucks1a,s4d.mecpW5,1.2096811011128177,5,2370
swi5,s4d.mecpW5,0.7644057896839034,5,1336
lingo4b,s4d.mecpW5,0.9663544955107938,5,1951
si.ch211.264f5.2,s4d.mecpW5,-0.9349569437637304,5,NA
lonrf1l,s4d.mecpW5,0.24510432749474292,5,352
tpx2,s4d.mecpW5,1.413441247763628,5,1488
hspb9,s4d.mecpW5,0.16127606000276623,5,1157
nos1apa,s4d.mecpW5,-0.06750385797847216,5,1263
tmem70,s4d.mecpW5,0.20138382856132636,5,847
bub1ba,s4d.mecpW5,2.2225253595500125,5,2070
npb,s4d.mecpW5,0.9156688133088005,5,198
si.dkey.73p2.3,s4d.mecpW5,1.523905246824204,5,NA
BX571839.1,s4d.mecpW5,0.4028062929770649,5,723
si.ch73.24k9.2,s4d.mecpW5,0.7508763489722357,5,NA
comtd1,s4d.mecpW5,0.34171381633222997,5,2332
brca2,s4d.mecpW5,1.1118760559463665,5,1631
si.dkeyp.75b4.10,s4d.mecpW5,2.095638295889316,5,NA
actc1c,s4d.mecpW5,1.1029037404451427,5,2369
MTERF4,s4d.mecpW5,-0.8070975412504611,5,503
sowahab,s4d.mecpW5,-0.6188794034849529,5,957
plekhs1,s4d.mecpW5,-1.0080261696402184,5,499
wdr90,s4d.mecpW5,1.1585320334451084,5,1961
si.dkey.73p2.2,s4d.mecpW5,1.2179124371309376,5,NA
ogdhl,s4d.mecpW5,0.5045853398178836,5,438
gemin5,s4d.mecpW5,0.3060384928760595,5,1061
CR589947.1,s4d.mecpW5,1.2868289916515485,5,1669
and2,s4d.mecpW5,0.24561624018098152,5,151
rgmb,s4d.mecpW5,0.9277796223912198,5,2192
ano9b,s4d.mecpW5,0.12559275386216145,5,853
