NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
HP_MOTOR_AXONAL_NEUROPATHY	32		Rejected!	
HP_POOR_FINE_MOTOR_COORDINATION	54		Rejected!	
HP_POOR_GROSS_MOTOR_COORDINATION	21		Rejected!	
HP_CORTICOSPINAL_TRACT_HYPOPLASIA	6		Rejected!	
HP_ATTENTION_DEFICIT_HYPERACTIVITY_DISORDER	382		Rejected!	
HP_PROGRESSIVE_SPASTIC_PARAPLEGIA	60		Rejected!	
HP_PAIN_INSENSITIVITY	20		Rejected!	
HP_PSEUDOBULBAR_PARALYSIS	20		Rejected!	
HP_CEREBRAL_BERRY_ANEURYSM	6		Rejected!	
HP_NONPROGRESSIVE_ENCEPHALOPATHY	5		Rejected!	
HP_CEREBELLAR_DYSPLASIA	23		Rejected!	
HP_GENERALIZED_HYPERREFLEXIA	12		Rejected!	
HP_HYPOPLASIA_OF_OLFACTORY_TRACT	10		Rejected!	
HP_CHRONIC_LYMPHOCYTIC_MENINGITIS	5		Rejected!	
HP_FOCAL_WHITE_MATTER_LESIONS	15		Rejected!	
HP_LARGE_BASAL_GANGLIA	52		Rejected!	
HP_MULTIFOCAL_CEREBRAL_WHITE_MATTER_ABNORMALITIES	13		Rejected!	
HP_GENERALIZED_CEREBRAL_ATROPHY_HYPOPLASIA	11		Rejected!	
HP_DISTAL_PERIPHERAL_SENSORY_NEUROPATHY	19		Rejected!	
HP_INFERIOR_VERMIS_HYPOPLASIA	10		Rejected!	
HP_THICK_CORPUS_CALLOSUM	9		Rejected!	
HP_EXTRAPYRAMIDAL_MUSCULAR_RIGIDITY	14		Rejected!	
HP_DECREASED_AMPLITUDE_OF_SENSORY_ACTION_POTENTIALS	19		Rejected!	
HP_DILATED_THIRD_VENTRICLE	10		Rejected!	
HP_HYPERACTIVE_PATELLAR_REFLEX	14		Rejected!	
HP_SOCIAL_AND_OCCUPATIONAL_DETERIORATION	14		Rejected!	
HP_CHIARI_TYPE_I_MALFORMATION	30		Rejected!	
HP_HYPOINTENSITY_OF_CEREBRAL_WHITE_MATTER_ON_MRI	14		Rejected!	
HP_INFANTILE_ENCEPHALOPATHY	8		Rejected!	
HP_DEMYELINATING_PERIPHERAL_NEUROPATHY	51		Rejected!	
HP_PERIVENTRICULAR_CYSTS	11		Rejected!	
HP_CENTRAL_HYPOVENTILATION	16		Rejected!	
HP_TEMPORAL_CORTICAL_ATROPHY	21		Rejected!	
HP_PROXIMAL_AMYOTROPHY	47		Rejected!	
HP_PROGRESSIVE_PERIPHERAL_NEUROPATHY	5		Rejected!	
HP_SENSORIMOTOR_NEUROPATHY	91		Rejected!	
HP_DISTAL_UPPER_LIMB_AMYOTROPHY	47		Rejected!	
HP_PROGRESSIVE_EXTRAPYRAMIDAL_MOVEMENT_DISORDER	9		Rejected!	
HP_FLUCTUATIONS_IN_CONSCIOUSNESS	25		Rejected!	
HP_SLOWED_SLURRED_SPEECH	5		Rejected!	
HP_PERIVENTRICULAR_HETEROTOPIA	33		Rejected!	
HP_PAROXYSMAL_DYSKINESIA	12		Rejected!	
HP_MOTOR_POLYNEUROPATHY	33		Rejected!	
HP_PERIPHERAL_HYPOMYELINATION	9		Rejected!	
HP_FOCAL_T2_HYPERINTENSE_BASAL_GANGLIA_LESION	46		Rejected!	
HP_LOSS_OF_CONSCIOUSNESS	25		Rejected!	
HP_NEURONAL_LOSS_IN_THE_CEREBRAL_CORTEX	8		Rejected!	
HP_PROGRESSIVE_SPASTIC_PARAPARESIS	7		Rejected!	
HP_DIFFUSE_WHITE_MATTER_ABNORMALITIES	36		Rejected!	
HP_HEMIMEGALENCEPHALY	14		Rejected!	
HP_PHOTOSENSITIVE_TONIC_CLONIC_SEIZURE	15		Rejected!	
HP_FACIAL_PARALYSIS	9		Rejected!	
HP_LOWER_LIMB_AMYOTROPHY	59		Rejected!	
HP_MACROGYRIA	21		Rejected!	
HP_DECREASED_DISTAL_SENSORY_NERVE_ACTION_POTENTIAL	5		Rejected!	
HP_PROGRESSIVE_GAIT_ATAXIA	30		Rejected!	
HP_ABNORMAL_PYRAMIDAL_SIGN	382		Rejected!	
HP_SEVERE_DEMYELINATION_OF_THE_WHITE_MATTER	7		Rejected!	
HP_TYPE_II_LISSENCEPHALY	15		Rejected!	
HP_CEREBRAL_DYSMYELINATION	17		Rejected!	
HP_CHRONIC_AXONAL_NEUROPATHY	7		Rejected!	
HP_SPINAL_MUSCULAR_ATROPHY	23		Rejected!	
HP_ATYPICAL_ABSENCE_SEIZURE	27		Rejected!	
HP_PROGRESSIVE_PSYCHOMOTOR_DETERIORATION	12		Rejected!	
HP_DEVELOPMENTAL_STAGNATION	20		Rejected!	
HP_LIMB_FASCICULATIONS	6		Rejected!	
HP_POSTERIOR_FOSSA_CYST	13		Rejected!	
HP_OROMOTOR_APRAXIA	26		Rejected!	
HP_CNS_DEMYELINATION	42		Rejected!	
HP_EXTRAPYRAMIDAL_DYSKINESIA	6		Rejected!	
HP_SHORT_STEPPED_SHUFFLING_GAIT	17		Rejected!	
HP_GENERALIZED_DYSTONIA	17		Rejected!	
HP_MIXED_DEMYELINATING_AND_AXONAL_POLYNEUROPATHY	16		Rejected!	
HP_IMPAIRED_PAIN_SENSATION	69		Rejected!	
HP_HYPOPLASIA_OF_THE_FRONTAL_LOBES	33		Rejected!	
HP_BILATERAL_TONIC_CLONIC_SEIZURE_WITH_FOCAL_ONSET	28		Rejected!	
HP_HYPERMETRIC_SACCADES	9		Rejected!	
HP_LOWER_LIMB_MUSCLE_WEAKNESS	143		Rejected!	
HP_ABNORMAL_MORPHOLOGY_OF_THE_LIMBIC_SYSTEM	73		Rejected!	
HP_ATROPHY_DEGENERATION_INVOLVING_THE_SPINAL_CORD	19		Rejected!	
HP_HYPERREFLEXIA_IN_UPPER_LIMBS	21		Rejected!	
HP_UPPER_LIMB_POSTURAL_TREMOR	9		Rejected!	
HP_CEREBELLAR_CALCIFICATIONS	7		Rejected!	
HP_AMYOTROPHIC_LATERAL_SCLEROSIS	50		Rejected!	
HP_FOCAL_ONSET_SEIZURE	318		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_CEREBELLUM	460	15		
HP_ABNORMAL_PONS_MORPHOLOGY	94		Rejected!	
HP_ATROPHY_DEGENERATION_AFFECTING_THE_BRAINSTEM	25		Rejected!	
HP_ATROPHY_DEGENERATION_AFFECTING_THE_CENTRAL_NERVOUS_SYSTEM	896	27		
HP_ATROPHY_DEGENERATION_AFFECTING_THE_CEREBRUM	739	26		
HP_CORPUS_CALLOSUM_ATROPHY	24		Rejected!	
HP_ATROPHY_DEGENERATION_INVOLVING_THE_CORTICOSPINAL_TRACTS	45		Rejected!	
HP_MOTOR_NEURON_ATROPHY	61		Rejected!	
HP_ATROPHY_DEGENERATION_INVOLVING_THE_CAUDATE_NUCLEUS	15		Rejected!	
HP_ABNORMALITY_OF_THE_SEPTUM_PELLUCIDUM	143		Rejected!	
HP_ABNORMAL_CHOROID_PLEXUS_MORPHOLOGY	16		Rejected!	
HP_ABNORMALITY_OF_SOMATOSENSORY_EVOKED_POTENTIALS	17		Rejected!	
HP_NEOPLASM_OF_THE_GASTROINTESTINAL_TRACT	295		Rejected!	
HP_NEOPLASM_OF_THE_GENITOURINARY_TRACT	226		Rejected!	
HP_FACIAL_TELANGIECTASIA	12		Rejected!	
HP_CONGENITAL_LOCALIZED_ABSENCE_OF_SKIN	8		Rejected!	
HP_APLASIA_CUTIS_CONGENITA_OF_SCALP	17		Rejected!	
HP_EXCESSIVE_WRINKLED_SKIN	38		Rejected!	
HP_PROMINENT_SUPERFICIAL_BLOOD_VESSELS	30		Rejected!	
HP_IRREGULAR_HYPERPIGMENTATION	274		Rejected!	
HP_MACULAR_ATROPHY	40		Rejected!	
HP_PALMOPLANTAR_HYPERHIDROSIS	13		Rejected!	
HP_DISCOID_LUPUS_RASH	8		Rejected!	
HP_ALOPECIA_TOTALIS	12		Rejected!	
HP_SPONTANEOUS_HEMATOMAS	21		Rejected!	
HP_RETICULATED_SKIN_PIGMENTATION	6		Rejected!	
HP_GENERALIZED_EDEMA	24		Rejected!	
HP_CONGENITAL_ICHTHYOSIFORM_ERYTHRODERMA	28		Rejected!	
HP_GENERALIZED_HYPERPIGMENTATION	39		Rejected!	
HP_PARTIAL_ALBINISM	9		Rejected!	
HP_PALMOPLANTAR_BLISTERING	11		Rejected!	
HP_DIFFUSE_PALMOPLANTAR_HYPERKERATOSIS	9		Rejected!	
HP_CONFETTI_LIKE_HYPOPIGMENTED_MACULES	8		Rejected!	
HP_PROMINENT_VEINS_ON_TRUNK	5		Rejected!	
HP_HEMANGIOMATOSIS	20		Rejected!	
HP_ABNORMAL_DERMATOGLYPHICS	262		Rejected!	
HP_CONGENITAL_NONBULLOUS_ICHTHYOSIFORM_ERYTHRODERMA	15		Rejected!	
HP_ABSENCE_OF_SUBCUTANEOUS_FAT	14		Rejected!	
HP_LINEAR_ARRAYS_OF_MACULAR_HYPERKERATOSES_IN_FLEXURAL_AREAS	5		Rejected!	
HP_PREMATURELY_AGED_APPEARANCE	154		Rejected!	
HP_RECURRENT_STAPHYLOCOCCAL_INFECTIONS	16		Rejected!	
HP_FOLLICULAR_HYPERKERATOSIS	26		Rejected!	
HP_GENERALIZED_HYPOPIGMENTATION	40		Rejected!	
HP_EDEMA_OF_THE_DORSUM_OF_HANDS	14		Rejected!	
HP_PALMOPLANTAR_CUTIS_LAXA	8		Rejected!	
HP_INCREASED_NUMBER_OF_SKIN_FOLDS	6		Rejected!	
HP_SEVERE_PHOTOSENSITIVITY	6		Rejected!	
HP_EPIDERMAL_HYPERKERATOSIS	8		Rejected!	
HP_ABNORMAL_SUBCUTANEOUS_FAT_TISSUE_DISTRIBUTION	12		Rejected!	
HP_PLANTAR_HYPERKERATOSIS	160		Rejected!	
HP_MULTIPLE_CAFE_AU_LAIT_SPOTS	62		Rejected!	
HP_NUMEROUS_PIGMENTED_FRECKLES	9		Rejected!	
HP_RETICULAR_HYPERPIGMENTATION	7		Rejected!	
HP_APLASIA_CUTIS_CONGENITA_ON_TRUNK_OR_LIMBS	5		Rejected!	
HP_BILATERAL_SINGLE_TRANSVERSE_PALMAR_CREASES	59		Rejected!	
HP_EXCESSIVE_WRINKLING_OF_PALMAR_SKIN	11		Rejected!	
HP_BILATERAL_MICROPHTHALMOS	23		Rejected!	
HP_DYSCHROMATOPSIA	26		Rejected!	
HP_CONGENITAL_STATIONARY_NIGHT_BLINDNESS	21		Rejected!	
HP_PUNCTATE_CATARACT	12		Rejected!	
HP_ECTROPION_OF_LOWER_EYELIDS	5		Rejected!	
HP_EVERSION_OF_LATERAL_THIRD_OF_LOWER_EYELIDS	5		Rejected!	
HP_ABNORMALITY_OF_CHORIORETINAL_PIGMENTATION	12		Rejected!	
HP_REDUCED_VISUAL_ACUITY	503		Rejected!	
HP_CURLY_EYELASHES	14		Rejected!	
HP_ABNORMAL_VESTIBULO_OCULAR_REFLEX	5		Rejected!	
HP_PROGRESSIVE_NIGHT_BLINDNESS	90		Rejected!	
HP_HYPOPLASIA_OF_THE_IRIS	33		Rejected!	
HP_LACRIMAL_DUCT_STENOSIS	13		Rejected!	
HP_PERIPHERAL_RETINAL_AVASCULARIZATION	9		Rejected!	
HP_ABNORMAL_PUPILLARY_FUNCTION	50		Rejected!	
HP_UNILATERAL_PTOSIS	8		Rejected!	
HP_UNDETECTABLE_LIGHT_AND_DARK_ADAPTED_ELECTRORETINOGRAM	12		Rejected!	
HP_ABNORMAL_PUPILLARY_LIGHT_REFLEX	21		Rejected!	
HP_OCULAR_ANTERIOR_SEGMENT_DYSGENESIS	318		Rejected!	
HP_ABNORMALITY_OF_RETINAL_PIGMENTATION	349		Rejected!	
HP_PAROXYSMAL_INVOLUNTARY_EYE_MOVEMENTS	38		Rejected!	
HP_UVEAL_MELANOMA	7		Rejected!	
HP_FLAT_CORNEA	24		Rejected!	
HP_RETINAL_PIGMENT_EPITHELIAL_ATROPHY	36		Rejected!	
HP_IRIS_HYPOPIGMENTATION	70		Rejected!	
HP_CHORIORETINAL_DYSPLASIA	21		Rejected!	
HP_LACRIMAL_GLAND_HYPOPLASIA	5		Rejected!	
HP_BONE_SPICULE_PIGMENTATION_OF_THE_RETINA	43		Rejected!	
HP_UNCONTROLLED_EYE_MOVEMENTS	8		Rejected!	
HP_HYPOPLASIA_OF_THE_FOVEA	30		Rejected!	
HP_MACULAR_DYSTROPHY	22		Rejected!	
HP_RETINAL_TELANGIECTASIA	26		Rejected!	
HP_OPTIC_DISC_HYPOPLASIA	19		Rejected!	
HP_PERIPHERAL_RETINAL_DEGENERATION	7		Rejected!	
HP_IMPAIRED_SMOOTH_PURSUIT	39		Rejected!	
HP_VITREORETINOPATHY	20		Rejected!	
HP_POSTERIOR_SUBCAPSULAR_CATARACT	27		Rejected!	
HP_GRANULAR_MACULAR_APPEARANCE	8		Rejected!	
HP_MONOCHROMACY	11		Rejected!	
HP_OPTIC_NERVE_COMPRESSION	9		Rejected!	
HP_HORIZONTAL_PENDULAR_NYSTAGMUS	5		Rejected!	
HP_RETINAL_PIGMENT_EPITHELIAL_MOTTLING	34		Rejected!	
HP_CENTRAL_HETEROCHROMIA	6		Rejected!	
HP_ANTERIOR_CHAMBER_SYNECHIAE	27		Rejected!	
HP_ATTENUATION_OF_RETINAL_BLOOD_VESSELS	61		Rejected!	
HP_PUNCTATE_OPACIFICATION_OF_THE_CORNEA	5		Rejected!	
HP_CONGENITAL_BLINDNESS	8		Rejected!	
HP_HYPOPIGMENTATION_OF_THE_FUNDUS	25		Rejected!	
HP_RETINAL_NONATTACHMENT	7		Rejected!	
HP_VITREOUS_HEMORRHAGE	16		Rejected!	
HP_TRACTIONAL_RETINAL_DETACHMENT	8		Rejected!	
HP_SLOW_DECREASE_IN_VISUAL_ACUITY	34		Rejected!	
HP_LACRIMAL_DUCT_APLASIA	8		Rejected!	
HP_LIMITED_EXTRAOCULAR_MOVEMENTS	13		Rejected!	
HP_UNILATERAL_NARROW_PALPEBRAL_FISSURE	5		Rejected!	
HP_PERIPAPILLARY_CHORIORETINAL_ATROPHY	5		Rejected!	
HP_CORNEAL_OPACITY	267		Rejected!	
HP_UNDETECTABLE_VISUAL_EVOKED_POTENTIALS	9		Rejected!	
HP_REMNANTS_OF_THE_HYALOID_VASCULAR_SYSTEM	8		Rejected!	
HP_CONGENITAL_PTOSIS	6		Rejected!	
HP_RETINAL_DYSPLASIA	24		Rejected!	
HP_GAZE_EVOKED_HORIZONTAL_NYSTAGMUS	16		Rejected!	
HP_PROGRESSIVE_VISUAL_FIELD_DEFECTS	7		Rejected!	
HP_HYPOPLASTIC_IRIS_STROMA	8		Rejected!	
HP_PERIPHERAL_VISUAL_FIELD_LOSS	28		Rejected!	
HP_DECREASED_CORNEAL_REFLEX	10		Rejected!	
HP_ABNORMALITY_OF_MACULAR_PIGMENTATION	40		Rejected!	
HP_JERKY_OCULAR_PURSUIT_MOVEMENTS	5		Rejected!	
HP_PRIMARY_CONGENITAL_GLAUCOMA	6		Rejected!	
HP_PERIPHERAL_OPACIFICATION_OF_THE_CORNEA	14		Rejected!	
HP_ABNORMAL_IRIS_PIGMENTATION	136		Rejected!	
HP_APLASTIC_HYPOPLASTIC_LACRIMAL_GLANDS	8		Rejected!	
HP_ABNORMAL_RETINAL_VASCULAR_MORPHOLOGY	234		Rejected!	
HP_ABNORMALITY_OF_THE_VASCULATURE_OF_THE_EYE	352		Rejected!	
HP_ABNORMALITY_OF_THE_EXTRAOCULAR_MUSCLES	11		Rejected!	
HP_ABNORMALITY_OF_THE_PALPEBRAL_FISSURES	798	21		
HP_RETINAL_FOLD	10		Rejected!	
HP_ABNORMAL_MORPHOLOGY_OF_THE_CONJUNCTIVAL_VASCULATURE	23		Rejected!	
HP_APLASIA_HYPOPLASIA_AFFECTING_THE_EYE	431		Rejected!	
HP_APLASIA_HYPOPLASIA_AFFECTING_THE_FUNDUS	132		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_OPTIC_NERVE	89		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_RETINA	48		Rejected!	
HP_APLASIA_HYPOPLASIA_AFFECTING_THE_ANTERIOR_SEGMENT_OF_THE_EYE	138		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_LENS	15		Rejected!	
HP_ICHTHYOSIS	135		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_SKIN	176		Rejected!	
HP_ABNORMAL_BLISTERING_OF_THE_SKIN	106		Rejected!	
HP_ABNORMALLY_LAX_OR_HYPEREXTENSIBLE_SKIN	167		Rejected!	
HP_NEOPLASM_OF_THE_SKIN	191		Rejected!	
HP_SPARSE_HAIR	327		Rejected!	
HP_MATERNAL_HYPERTENSION	7		Rejected!	
HP_PROGRESSIVE_PES_CAVUS	11		Rejected!	
HP_PES_VALGUS	40		Rejected!	
HP_ABNORMALITY_OF_THE_FIFTH_METATARSAL_BONE	5		Rejected!	
HP_EQUINOVARUS_DEFORMITY	10		Rejected!	
HP_DEFORMED_TARSAL_BONES	12		Rejected!	
HP_EQUINUS_CALCANEUS	8		Rejected!	
HP_IMPAIRED_EPINEPHRINE_INDUCED_PLATELET_AGGREGATION	5		Rejected!	
HP_PERIODIC_HYPOKALEMIC_PARESIS	10		Rejected!	
HP_DECREASED_CIRCULATING_CORTISOL_LEVEL	31		Rejected!	
HP_VERY_LONG_CHAIN_FATTY_ACID_ACCUMULATION	17		Rejected!	
HP_REDUCED_FACTOR_VII_ACTIVITY	5		Rejected!	
HP_MILDLY_ELEVATED_CREATINE_KINASE	60		Rejected!	
HP_ABSENCE_OF_SECONDARY_SEX_CHARACTERISTICS	44		Rejected!	
HP_THYROID_DYSGENESIS	6		Rejected!	
HP_THYROID_AGENESIS	7		Rejected!	
HP_PRIMARY_GONADAL_INSUFFICIENCY	22		Rejected!	
HP_ABSENCE_OF_PUBERTAL_DEVELOPMENT	27		Rejected!	
HP_PRIMARY_HYPERPARATHYROIDISM	13		Rejected!	
HP_REDUCED_CIRCULATING_PROLACTIN_CONCENTRATION	20		Rejected!	
HP_PRIMARY_ADRENAL_INSUFFICIENCY	54		Rejected!	
HP_PARATHYROID_HYPERPLASIA	9		Rejected!	
HP_PREMATURE_OVARIAN_INSUFFICIENCY	65		Rejected!	
HP_GONADOTROPIN_DEFICIENCY	10		Rejected!	
HP_ADRENAL_HYPERPLASIA	22		Rejected!	
HP_FEMALE_INFERTILITY	64		Rejected!	
HP_COMPENSATED_HYPOTHYROIDISM	8		Rejected!	
HP_ELEVATED_CIRCULATING_FOLLICLE_STIMULATING_HORMONE_LEVEL	34		Rejected!	
HP_DECREASED_CIRCULATING_PROGESTERONE	7		Rejected!	
HP_HYPOTHALAMIC_HYPOTHYROIDISM	12		Rejected!	
HP_SECONDARY_GROWTH_HORMONE_DEFICIENCY	15		Rejected!	
HP_PSEUDOHYPOALDOSTERONISM	8		Rejected!	
HP_PITUITARY_HYPOTHYROIDISM	36		Rejected!	
HP_TRANSIENT_NEONATAL_DIABETES_MELLITUS	16		Rejected!	
HP_ADRENOCORTICAL_ADENOMA	9		Rejected!	
HP_CONGENITAL_ADRENAL_HYPERPLASIA	5		Rejected!	
HP_PANCREATIC_ISLET_CELL_ADENOMA	8		Rejected!	
HP_THYROID_DEFECT_IN_OXIDATION_AND_ORGANIFICATION_OF_IODIDE	6		Rejected!	
HP_ABNORMAL_LIGHT_ADAPTED_ELECTRORETINOGRAM	9		Rejected!	
HP_ABNORMAL_BLOOD_ZINC_CONCENTRATION	6		Rejected!	
HP_CEREBELLAR_CORTICAL_ATROPHY	5		Rejected!	
HP_UNCONJUGATED_HYPERBILIRUBINEMIA	12		Rejected!	
HP_FASTING_HYPERINSULINEMIA	9		Rejected!	
HP_PITUITARY_CORTICOTROPIC_CELL_ADENOMA	7		Rejected!	
HP_EXERCISE_INDUCED_MYOGLOBINURIA	11		Rejected!	
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_II	8		Rejected!	
HP_ABNORMAL_MITOCHONDRIA_IN_MUSCLE_TISSUE	46		Rejected!	
HP_IMPAIRED_COLLAGEN_INDUCED_PLATELET_AGGREGATION	9		Rejected!	
HP_ABNORMAL_MITOCHONDRIAL_MORPHOLOGY	22		Rejected!	
HP_ABNORMAL_LIGHT_AND_DARK_ADAPTED_ELECTRORETINOGRAM	38		Rejected!	
HP_ELEVATED_CREATINE_KINASE_AFTER_EXERCISE	8		Rejected!	
HP_DISTAL_RENAL_TUBULAR_ACIDOSIS	6		Rejected!	
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_IV	30		Rejected!	
HP_REDUCED_FACTOR_XIII_ACTIVITY	6		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_HALLUX	90		Rejected!	
HP_ABNORMALITY_OF_THE_CALCANEUS	32		Rejected!	
HP_ABNORMAL_TALUS_MORPHOLOGY	61		Rejected!	
HP_CONTRACTURES_INVOLVING_THE_JOINTS_OF_THE_FEET	82		Rejected!	
HP_TARSAL_SYNOSTOSIS	25		Rejected!	
HP_ABNORMAL_TARSAL_OSSIFICATION	9		Rejected!	
HP_ABNORMALITY_OF_VITAMIN_A_METABOLISM	15		Rejected!	
HP_PUBERTY_AND_GONADAL_DISORDERS	660	17		
HP_NASAL_DYSARTHIC_SPEECH	5		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_NAILS	234		Rejected!	
HP_ABNORMAL_TOENAIL_MORPHOLOGY	157		Rejected!	
HP_DYSTROPHIC_FINGERNAILS	30		Rejected!	
HP_SUBUNGUAL_HYPERKERATOSIS	5		Rejected!	
HP_HYPOPLASTIC_FIFTH_FINGERNAIL	12		Rejected!	
HP_ONYCHOGRYPOSIS_OF_TOENAILS	7		Rejected!	
HP_RIDGED_FINGERNAIL	9		Rejected!	
HP_NAIL_DYSTROPHY	123		Rejected!	
HP_VERTEBRAL_HYPOPLASIA	33		Rejected!	
HP_VERTEBRAL_WEDGING	17		Rejected!	
HP_VERTEBRAL_CLEFTING	34		Rejected!	
HP_HYPOPLASTIC_CERVICAL_VERTEBRAE	6		Rejected!	
HP_VERTEBRAL_ARCH_ANOMALY	14		Rejected!	
HP_C1_C2_VERTEBRAL_ABNORMALITY	8		Rejected!	
HP_SPINAL_DEFORMITIES	23		Rejected!	
HP_CERVICAL_SPINAL_CANAL_STENOSIS	8		Rejected!	
HP_NARROW_VERTEBRAL_INTERPEDICULAR_DISTANCE	10		Rejected!	
HP_LUMBAR_KYPHOSIS	6		Rejected!	
HP_HYPOPLASTIC_VERTEBRAL_BODIES	17		Rejected!	
HP_ASYMMETRY_OF_SPINAL_FACET_JOINTS	5		Rejected!	
HP_INFERIOR_LENS_SUBLUXATION	5		Rejected!	
HP_MULTIPLE_ROWS_OF_EYELASHES	8		Rejected!	
HP_CONGENITAL_CRANIOFACIAL_DYSOSTOSIS	5		Rejected!	
HP_HIGH_HYPERMETROPIA	76		Rejected!	
HP_MEDIAN_CLEFT_LIP_AND_PALATE	16		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_SACRUM	16		Rejected!	
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_VERTEBRAL_COLUMN	67		Rejected!	
HP_ABNORMAL_COCCYX_MORPHOLOGY	9		Rejected!	
HP_POSTERIOR_HELIX_PIT	7		Rejected!	
HP_CONGENITAL_SENSORINEURAL_HEARING_IMPAIRMENT	50		Rejected!	
HP_ABNORMALLY_FOLDED_HELIX	68		Rejected!	
HP_COCHLEAR_MALFORMATION	8		Rejected!	
HP_EXTERNAL_EAR_MALFORMATION	83		Rejected!	
HP_UNDERFOLDED_HELIX	5		Rejected!	
HP_HYPOPLASIA_OF_THE_COCHLEA	7		Rejected!	
HP_MILD_NEUROSENSORY_HEARING_IMPAIRMENT	34		Rejected!	
HP_HYPOPLASTIC_HELICES	10		Rejected!	
HP_PROMINENT_ANTITRAGUS	5		Rejected!	
HP_MORPHOLOGICAL_ABNORMALITY_OF_THE_MIDDLE_EAR	29		Rejected!	
HP_ADULT_ONSET_SENSORINEURAL_HEARING_IMPAIRMENT	5		Rejected!	
HP_BILATERAL_SENSORINEURAL_HEARING_IMPAIRMENT	79		Rejected!	
HP_ABNORMALITY_OF_THE_STAPES	14		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_FALLOPIAN_TUBE	5		Rejected!	
HP_URETHRAL_STENOSIS	53		Rejected!	
HP_ABNORMAL_SPERMATOGENESIS	146		Rejected!	
HP_CALCIUM_OXALATE_NEPHROLITHIASIS	9		Rejected!	
HP_RENAL_HYPOPLASIA_APLASIA	313		Rejected!	
HP_RENAL_TUBULAR_EPITHELIAL_NECROSIS	5		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_UTERUS	68		Rejected!	
HP_BILATERAL_CRYPTORCHIDISM	38		Rejected!	
HP_RENAL_HAMARTOMA	7		Rejected!	
HP_TESTICULAR_DYSGENESIS	13		Rejected!	
HP_URETHROVAGINAL_FISTULA	6		Rejected!	
HP_URETHRAL_DIVERTICULUM	6		Rejected!	
HP_HYPOPLASIA_OF_THE_VAGINA	17		Rejected!	
HP_FEMALE_EXTERNAL_GENITALIA_IN_INDIVIDUAL_WITH_46_XY_KARYOTYPE	18		Rejected!	
HP_DECREASED_TESTICULAR_SIZE	144		Rejected!	
HP_HYPOPLASIA_OF_PENIS	461		Rejected!	
HP_LARYNGEAL_HYPOPLASIA	5		Rejected!	
HP_LARYNGEAL_CLEFT	6		Rejected!	
HP_LARYNGOTRACHEOMALACIA	8		Rejected!	
HP_REPETITIVE_COMPULSIVE_BEHAVIOR	11		Rejected!	
HP_NO_SOCIAL_INTERACTION	6		Rejected!	
HP_AUDITORY_HALLUCINATIONS	13		Rejected!	
HP_INAPPROPRIATE_SEXUAL_BEHAVIOR	5		Rejected!	
HP_OBSESSIVE_COMPULSIVE_TRAIT	27		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_EAR	167		Rejected!	
HP_APLASIA_HYPOPLASIA_OF_THE_INNER_EAR	9		Rejected!	
HP_ABNORMAL_PROSTATE_MORPHOLOGY	40		Rejected!	
HP_CONGENITAL_BILATERAL_HIP_DISLOCATION	7		Rejected!	
HP_DELAYED_PUBIC_BONE_OSSIFICATION	5		Rejected!	
HP_LIMITED_HIP_MOVEMENT	66		Rejected!	
HP_HYPOPLASIA_OF_THE_FEMORAL_HEAD	5		Rejected!	
HP_ACETABULAR_DYSPLASIA	18		Rejected!	
HP_FLATTENED_FEMORAL_HEAD	6		Rejected!	
HP_LARGE_ILIAC_WING	5		Rejected!	
HP_DELAYED_PROXIMAL_FEMORAL_EPIPHYSEAL_OSSIFICATION	17		Rejected!	
HP_HYPOPLASTIC_PUBIC_RAMI	6		Rejected!	
HP_IRREGULAR_ACETABULAR_ROOF	6		Rejected!	
HP_HYPOPLASTIC_PELVIS	15		Rejected!	
HP_HIP_OSTEOARTHRITIS	17		Rejected!	
HP_SEVERE_INTRAUTERINE_GROWTH_RETARDATION	10		Rejected!	
HP_MODERATELY_SHORT_STATURE	5		Rejected!	
HP_SEVERE_POSTNATAL_GROWTH_RETARDATION	37		Rejected!	
HP_FAILURE_TO_THRIVE_SECONDARY_TO_RECURRENT_INFECTIONS	7		Rejected!	
HP_FEEDING_DIFFICULTIES_IN_INFANCY	580	21		
HP_DISPROPORTIONATE_SHORT_LIMB_SHORT_STATURE	97		Rejected!	
HP_ADIPOSE_TISSUE_LOSS	28		Rejected!	
HP_SEVERE_SHORT_LIMB_DWARFISM	5		Rejected!	
HP_POSTNATAL_GROWTH_RETARDATION	209		Rejected!	
HP_RHIZOMELIA	61		Rejected!	
